0.001409	3
0.001411	2
0.001414	2
0.001418	6
0.001421	6
0.001424	2
0.001427	4
0.001429	9
0.001432	2
0.001436	3
0.001439	11
0.001442	2
0.001445	7
0.001448	9
0.001450	6
0.001453	2
0.001457	2
0.001460	6
0.001463	1
0.001466	8
0.001468	5
0.001471	3
0.001475	7
0.001478	5
0.001481	6
0.001484	7
0.001486	4
0.001489	2
0.001493	6
0.001496	8
0.001499	7
0.001502	4
0.001504	7
0.001507	4
0.001511	6
0.001514	5
0.001517	3
0.001520	5
0.001522	7
0.001525	5
0.001529	5
0.001532	7
0.001535	6
0.001538	3
0.001540	5
0.001543	7
0.001547	5
0.001550	6
0.001553	7
0.001556	4
0.001558	4
0.001561	3
0.001565	4
0.001568	5
0.001571	6
0.001574	5
0.001576	3
0.001579	4
0.001583	7
0.001586	8
0.001589	6
0.001592	10
0.001594	1
0.001597	7
0.001601	7
0.001604	4
0.001607	7
0.001610	11
0.001613	9
0.001615	4
0.001619	9
0.001622	7
0.001625	6
0.001628	7
0.001631	7
0.001633	12
0.001636	8
0.001640	10
0.001643	4
0.001646	3
0.001649	6
0.001651	8
0.001654	8
0.001658	3
0.001661	9
0.001664	6
0.001667	7
0.001669	12
0.001672	12
0.001676	5
0.001679	8
0.001682	9
0.001685	7
0.001687	6
0.001690	9
0.001694	7
0.001697	10
0.001700	5
0.001703	8
0.001705	7
0.001708	4
0.001712	11
0.001715	4
0.001718	2
0.001721	9
0.001723	11
0.001726	7
0.001730	6
0.001733	5
0.001736	8
0.001739	7
0.001741	7
0.001744	9
0.001748	6
0.001751	6
0.001754	12
0.001757	8
0.001759	6
0.001762	2
0.001766	10
0.001769	14
0.001772	7
0.001775	4
0.001778	8
0.001780	8
0.001784	8
0.001787	8
0.001790	7
0.001793	6
0.001796	8
0.001798	10
0.001802	9
0.001805	5
0.001808	13
0.001811	2
0.001814	8
0.001816	5
0.001820	6
0.001823	5
0.001826	9
0.001829	7
0.001832	3
0.001834	4
0.001837	4
0.001841	12
0.001844	9
0.001847	4
0.001850	6
0.001852	2
0.001855	8
0.001859	11
0.001862	4
0.001865	10
0.001868	13
0.001870	7
0.001873	7
0.001877	11
0.001880	8
0.001883	7
0.001886	5
0.001888	11
0.001891	18
0.001895	12
0.001898	10
0.001901	11
0.001904	3
0.001906	11
0.001909	11
0.001913	9
0.001916	6
0.001919	10
0.001922	9
0.001924	9
0.001927	3
0.001931	4
0.001934	4
0.001937	12
0.001940	6
0.001942	11
0.001945	6
0.001949	9
0.001952	4
0.001955	15
0.001958	5
0.001961	8
0.001963	8
0.001966	9
0.001969	13
0.001972	9
0.001976	9
0.001979	11
0.001982	13
0.001985	11
0.001988	11
0.001991	11
0.001994	7
0.001997	8
0.001999	8
0.002002	6
0.002005	9
0.002008	15
0.002012	11
0.002015	10
0.002018	11
0.002021	7
0.002024	12
0.002027	11
0.002030	10
0.002033	12
0.002035	10
0.002038	9
0.002041	9
0.002044	9
0.002047	13
0.002051	6
0.002054	13
0.002057	5
0.002060	12
0.002063	11
0.002066	7
0.002069	9
0.002071	8
0.002074	12
0.002077	7
0.002080	15
0.002083	13
0.002087	11
0.002090	10
0.002093	11
0.002096	7
0.002099	16
0.002102	11
0.002105	8
0.002107	7
0.002110	9
0.002113	9
0.002116	10
0.002119	6
0.002123	9
0.002126	16
0.002129	9
0.002132	11
0.002135	16
0.002138	5
0.002141	12
0.002144	10
0.002146	9
0.002149	12
0.002152	7
0.002155	15
0.002159	10
0.002162	11
0.002165	7
0.002168	22
0.002171	11
0.002174	9
0.002177	17
0.002180	16
0.002182	11
0.002185	12
0.002188	14
0.002191	13
0.002195	10
0.002198	11
0.002201	16
0.002204	9
0.002207	14
0.002210	12
0.002213	9
0.002216	7
0.002218	12
0.002221	14
0.002224	7
0.002227	8
0.002230	14
0.002234	6
0.002237	10
0.002240	2
0.002243	15
0.002246	13
0.002249	12
0.002252	16
0.002254	15
0.002257	10
0.002260	12
0.002263	5
0.002266	13
0.002270	17
0.002273	8
0.002276	11
0.002279	13
0.002282	22
0.002285	10
0.002288	7
0.002291	13
0.002293	19
0.002296	12
0.002299	13
0.002302	11
0.002306	12
0.002309	12
0.002312	11
0.002315	16
0.002318	10
0.002321	11
0.002324	10
0.002327	13
0.002329	13
0.002332	11
0.002335	16
0.002338	11
0.002342	6
0.002345	8
0.002348	12
0.002351	13
0.002354	12
0.002357	15
0.002360	12
0.002363	11
0.002365	14
0.002368	21
0.002371	15
0.002374	11
0.002378	14
0.002381	5
0.002384	8
0.002387	14
0.002390	10
0.002393	12
0.002396	15
0.002399	20
0.002401	8
0.002404	11
0.002407	10
0.002410	14
0.002413	11
0.002417	17
0.002420	10
0.002423	9
0.002426	22
0.002429	8
0.002432	23
0.002435	12
0.002437	16
0.002440	13
0.002443	10
0.002446	24
0.002449	15
0.002453	13
0.002456	22
0.002459	9
0.002462	12
0.002465	9
0.002468	22
0.002471	14
0.002474	13
0.002476	13
0.002479	20
0.002482	15
0.002485	21
0.002489	23
0.002492	15
0.002495	16
0.002498	11
0.002501	18
0.002504	10
0.002507	9
0.002510	18
0.002512	14
0.002515	11
0.002518	21
0.002521	14
0.002525	21
0.002528	20
0.002531	24
0.002534	13
0.002537	19
0.002540	10
0.002543	15
0.002546	15
0.002548	27
0.002551	13
0.002554	16
0.002557	11
0.002561	17
0.002564	14
0.002567	14
0.002570	22
0.002573	16
0.002576	18
0.002579	9
0.002582	15
0.002584	16
0.002587	11
0.002590	11
0.002593	13
0.002596	16
0.002600	20
0.002603	26
0.002606	9
0.002609	17
0.002612	18
0.002615	15
0.002618	10
0.002620	14
0.002623	18
0.002626	13
0.002629	10
0.002632	15
0.002636	21
0.002639	11
0.002642	20
0.002645	22
0.002648	13
0.002651	16
0.002654	9
0.002657	16
0.002659	14
0.002662	17
0.002665	12
0.002668	19
0.002672	16
0.002675	20
0.002678	23
0.002681	17
0.002684	24
0.002687	22
0.002690	13
0.002693	17
0.002695	22
0.002698	16
0.002701	12
0.002704	18
0.002708	20
0.002711	15
0.002714	18
0.002717	11
0.002720	23
0.002723	25
0.002726	24
0.002729	14
0.002731	21
0.002734	14
0.002737	13
0.002740	13
0.002744	17
0.002747	20
0.002750	15
0.002753	20
0.002756	16
0.002759	19
0.002762	19
0.002765	22
0.002767	17
0.002770	13
0.002773	13
0.002776	17
0.002780	18
0.002783	19
0.002786	15
0.002789	11
0.002792	19
0.002795	14
0.002798	13
0.002801	12
0.002804	20
0.002806	18
0.002809	17
0.002812	13
0.002815	13
0.002819	23
0.002822	16
0.002825	16
0.002828	15
0.002831	15
0.002834	19
0.002837	16
0.002840	22
0.002842	12
0.002845	20
0.002848	19
0.002851	13
0.002855	16
0.002858	17
0.002861	19
0.002864	14
0.002867	17
0.002870	20
0.002873	21
0.002876	22
0.002878	21
0.002881	24
0.002884	23
0.002887	21
0.002891	24
0.002894	19
0.002897	19
0.002900	16
0.002903	23
0.002906	15
0.002909	17
0.002912	18
0.002914	15
0.002917	17
0.002920	13
0.002923	15
0.002927	17
0.002930	19
0.002933	23
0.002936	25
0.002939	18
0.002942	18
0.002945	10
0.002948	14
0.002950	23
0.002953	26
0.002956	20
0.002959	19
0.002963	26
0.002966	16
0.002969	21
0.002972	23
0.002975	24
0.002978	21
0.002981	21
0.002984	22
0.002987	27
0.002989	27
0.002992	20
0.002995	17
0.002998	21
